transaction_id,date,customer_id,product_id,category,region,channel,units,list_price,selling_price,discount,discount_pct,revenue,variable_cost,gross_profit,promotion_flag,promotion_type,customer_segment
TXN_051076,2024-09-11,CST_0556,PRD_149,FMCG & Personal Care,East,Physical Retail Store,2,749.0,749.0,0.0,0.0,1498.0,1177.24,320.76,0,Baseline / None,Retail Silver
TXN_051077,2025-03-09,CST_0376,PRD_158,Footwear,West,E-Commerce Marketplace,2,4089.0,4089.0,0.0,0.0,8178.0,4687.12,3490.88,0,Baseline / None,Retail Silver
TXN_051078,2025-05-21,CST_0661,PRD_109,consumer_electronics,East,Physical Retail Store,4,21519.0,21519.0,0.0,0.0,86076.0,75533.8,10542.2,0,Baseline / None,Retail Silver
TXN_051079,2025-12-04,CST_0185,PRD_125,Apparel & Fashion,South,E-Commerce Direct,3,2999.0,2909.03,89.97,3.0,8727.09,5401.15,3325.94,0,Baseline / None,Retail Standard
TXN_051080,2025-09-21,CST_0211,PRD_106,Consumer Electronics,North-East,Quick-Commerce,2,3789.0,3789.0,0.0,0.0,7578.0,6918.78,659.22,0,Baseline / None,Retail Standard
TXN_051081,2024-03-19,CST_0120,PRD_136,Home & Kitchen,South,Quick-Commerce,3,10239.0,10239.0,0.0,0.0,30717.0,23904.15,6812.85,0,Baseline / None,Retail Standard
TXN_051082,2024-07-10,CST_0011,PRD_119,Apparel & Fashion,East,Physical Retail Store,3,1939.0,1939.0,0.0,0.0,5817.0,3376.56,2440.44,0,Baseline / None,Retail Standard
TXN_051083,2024-10-13,CST_0709,PRD_109,Consumer Electronics,North,E-Commerce Marketplace,80,21519.0,17000.01,4518.99,21.0,1360000.8,1601400.1,-241399.3,1,Flash Wednesday,B2B SMB
TXN_051084,2025-11-06,CST_0478,PRD_156,Footwear,South,Physical Retail Store,2,2309.0,1847.2,461.8,20.0,3694.4,2821.5,872.9,1,Festive Dhamaka,Retail Standard
TXN_051085,2024-06-12,CST_0523,PRD_154,FMCG & Personal Care,Central,E-Commerce Direct,2,619.0,597.34,21.66,3.5,1194.68,957.62,237.06,0,Baseline / None,Retail Silver
TXN_051086,2024-10-08,CST_0618,PRD_133,Home & Kitchen,Central,Physical Retail Store,4,4299.0,3439.2,859.8,20.0,13756.8,10887.96,2868.84,1,Festive Dhamaka,Retail Silver
TXN_051087,2025-05-09,CST_0195,PRD_173,Beauty & Cosmetics,East,Quick-Commerce,1,1209.0,1209.0,0.0,0.0,1209.0,752.75,456.25,0,Baseline / None,Retail Standard
TXN_051088,2025-01-18,CST_0718,PRD_118,Apparel & Fashion,Central,E-Commerce Direct,3,4849.0,3394.3,1454.7,30.0,10182.9,6565.37,3617.53,1,EOSS Clearance,Retail Platinum
TXN_051089,2025-06-23,CST_0319,PRD_158,Footwear,North-East,Physical Retail Store,2,4089.0,4089.0,0.0,0.0,-8178.0,4032.88,4145.12,0,Baseline / None,Retail Standard
TXN_051090,2025-10-08,CST_0243,PRD_143,Home & Kitchen,North,Physical Retail Store,91,4659.0,3317.21,1341.79,28.8,301866.11,281333.83,20532.28,1,Festive Dhamaka,B2B SMB
TXN_051091,2025-04-29,CST_0077,PRD_164,Footwear,Central,Physical Retail Store,3,5049.0,5049.0,0.0,0.0,15147.0,7498.8,7648.2,0,Baseline / None,Retail Silver
TXN_051092,2024-01-07,CST_0311,PRD_132,Home & Kitchen,North,Physical Retail Store,114,10929.0,8961.78,1967.22,18.0,1021642.92,827181.61,194461.31,0,Baseline / None,B2B Enterprise
TXN_051093,2024-06-17,CST_0073,PRD_173,Beauty & Cosmetics,East,Physical Retail Store,1,1209.0,1209.0,0.0,0.0,1209.0,656.03,552.97,0,Baseline / None,Retail Standard
TXN_051094,2024-12-23,CST_0639,PRD_122,Apparel & Fashion,North,Quick-Commerce,1,749.0,749.0,0.0,0.0,749.0,373.1,375.9,0,Baseline / None,Retail Platinum
TXN_051095,2024-01-12,CST_0470,PRD_112,Consumer Electronics,West,Physical Retail Store,3,20759.0,14531.3,6227.7,30.0,43593.9,54701.86,-11107.96,1,EOSS Clearance,Retail Gold
TXN_051096,2024-06-30,CST_0020,PRD_125,Apparel & Fashion,North,E-Commerce Direct,2,2999.0,2999.0,0.0,0.0,5998.0,3616.96,2381.04,0,Baseline / None,Retail Platinum
TXN_051097,2024-06-10,CST_0005,PRD_168,Beauty & Cosmetics,West,E-Commerce Direct,118,3319.0,2894.17,424.83,12.8,341512.06,201241.37,140270.69,0,Baseline / None,B2B SMB
TXN_051098,2024-07-03,CST_0321,PRD_172,Beauty & Cosmetics,North-East,Physical Retail Store,1,1889.0,1322.3,566.7,30.0,1322.3,896.95,425.35,1,EOSS Clearance,Retail Standard
TXN_051099,2024-02-24,CST_0182,PRD_136,Home & Kitchen,North,Physical Retail Store,2,10239.0,10239.0,0.0,0.0,20478.0,14297.86,6180.14,0,Baseline / None,Retail Gold
TXN_051100,2025-01-24,CST_0068,PRD_159,Footwear,North,E-Commerce Marketplace,2,4979.0,4979.0,0.0,0.0,9958.0,6934.92,3023.08,0,Baseline / None,Retail Standard
TXN_051101,2024-07-08,CST_0224,PRD_167,Beauty & Cosmetics,West,Physical Retail Store,111,679.0,418.26,260.74,38.4,46426.86,34916.49,11510.37,1,EOSS Clearance,
TXN_051102,2025-03-20,CST_0671,PRD_165,Footwear,South,Quick-Commerce,2,839.0,839.0,0.0,0.0,1678.0,1070.68,607.32,0,Baseline / None,Retail Silver
TXN_051103,2024-08-04,CST_0530,PRD_102,Consumer Electronics,Central,E-Commerce Direct,1,48249.0,48249.0,0.0,0.0,48249.0,43913.06,4335.94,0,Baseline / None,Retail Standard
TXN_051104,2024-07-26,CST_0589,PRD_103,Consumer Electronics,South,Physical Retail Store,1,12249.0,10779.12,1469.88,12.0,10779.12,11127.0,-347.88,1,Flash Wednesday,Retail Platinum
TXN_051105,2025-09-19,CST_0481,PRD_169,Beauty & Cosmetics,South,Quick-Commerce,3,1959.0,1959.0,0.0,0.0,5877.0,2876.19,3000.81,0,Baseline / None,Retail Silver
TXN_051106,2025-04-10,CST_0154,PRD_151,FMCG & Personal Care,Central,E-Commerce Direct,4,185.14,166.81,18.33,9.9,667.24,581.81,85.43,0,Baseline / None,Retail Silver
TXN_051107,2024-03-15,CST_0625,PRD_138,Home & Kitchen,West,E-Commerce Direct,1,9449.0,7587.55,1861.45,19.7,7587.55,6006.06,1581.49,1,Flash Wednesday,Retail Standard
TXN_051108,2025-02-18,CST_0342,PRD_163,Footwear,North-East,E-Commerce Direct,68,1979.0,1601.01,377.99,19.1,108868.68,80195.86,28672.82,0,Baseline / None,B2B Enterprise
TXN_051109,2024-08-11,CST_0162,PRD_154,FMCG & Personal Care,North,E-Commerce Direct,3,619.0,562.67,56.33,9.1,1688.01,1427.07,260.94,0,Baseline / None,Retail Platinum
TXN_051110,2024-06-13,CST_0197,PRD_124,Apparel & Fashion,Central,Quick-Commerce,2,1969.0,1969.0,0.0,0.0,3938.0,2268.24,1669.76,0,Baseline / None,Retail Standard
TXN_051111,2024-02-16,CST_0681,PRD_136,Home & Kitchen,South,Physical Retail Store,4,10239.0,10239.0,0.0,0.0,40956.0,28595.72,12360.28,0,Baseline / None,Retail Gold
TXN_051112,2024-03-10,CST_0404,PRD_157,Footwear,East,E-Commerce Direct,4,5629.0,4953.52,675.48,12.0,19814.08,12017.67,7796.41,1,Flash Wednesday,Retail Gold
TXN_051113,2025-05-25,CST_0510,PRD_170,Beauty & Cosmetics,Central,Physical Retail Store,42,1459.0,1232.86,226.14,15.5,51780.12,21318.07,30462.05,0,Baseline / None,B2B Enterprise
TXN_051114,2024-02-14,CST_0690,PRD_117,Apparel & Fashion,East,Physical Retail Store,4,889.0,889.0,0.0,0.0,3556.0,1458.76,2097.24,0,Baseline / None,Retail Gold
TXN_051115,2025-12-17,CST_0223,PRD_163,Footwear,Central,Physical Retail Store,1,1979.0,1979.0,0.0,0.0,1979.0,1134.21,844.79,0,Baseline / None,Retail Silver
TXN_051116,2024-05-10,CST_0438,PRD_121,Apparel & Fashion,North,E-Commerce Direct,2,1139.0,1139.0,0.0,0.0,2278.0,1232.32,1045.68,0,Baseline / None,Retail Standard
TXN_051117,2025-10-22,CST_0605,PRD_120,Apparel & Fashion,East,Physical Retail Store,2,3609.0,2887.2,721.8,20.0,5774.4,3623.22,2151.18,1,Festive Dhamaka,Retail Silver
TXN_051118,2024-03-12,CST_0580,PRD_152,FMCG & Personal Care,North,E-Commerce Direct,2,509.0,509.0,0.0,0.0,1018.0,828.36,189.64,0,Baseline / None,Retail Standard
TXN_051119,2025-07-29,CST_0516,PRD_163,Footwear,West,E-Commerce Marketplace,1,1979.0,1979.0,0.0,0.0,1979.0,1292.53,686.47,0,Baseline / None,Retail Standard
TXN_051120,2025-07-04,CST_0535,PRD_163,Footwear,Central,Physical Retail Store,4,1979.0,1979.0,0.0,0.0,7916.0,4536.84,3379.16,0,Baseline / None,Retail Silver
TXN_051121,2024-01-17,CST_0382,PRD_173,Beauty & Cosmetics,North,Physical Retail Store,3,1209.0,1209.0,0.0,0.0,3627.0,1968.09,1658.91,0,Baseline / None,Retail Gold
TXN_051122,2024-11-09,CST_0499,PRD_131,Home & Kitchen,West,E-Commerce Direct,2,5599.0,4759.15,839.85,15.0,9518.3,7985.11,1533.19,1,Navratri Special,Retail Gold
TXN_051123,2025-01-17,CST_0426,PRD_168,Beauty & Cosmetics,Central,E-Commerce Marketplace,3,3319.0,2323.3,995.7,30.0,6969.9,5240.97,1728.93,1,EOSS Clearance,Retail Gold
TXN_051124,2024-04-02,CST_0226,PRD_173,Beauty & Cosmetics,West,E-Commerce Direct,2,1209.0,1209.0,0.0,0.0,2418.0,1408.78,1009.22,0,Baseline / None,Retail Standard
TXN_051125,2024-01-07,CST_0656,PRD_175,Beauty & Cosmetics,Central,E-Commerce Marketplace,2,463.73,324.61,139.12,30.0,649.22,496.44,152.78,1,EOSS Clearance,Retail Gold
TXN_051126,2024-02-03,CST_0726,PRD_161,Footwear,West,E-Commerce Marketplace,3,4999.0,4999.0,0.0,0.0,14997.0,8528.85,6468.15,0,Baseline / None,Retail Silver
TXN_051127,2025-12-21,CST_0053,PRD_102,Consumer Electronics,East,Physical Retail Store,3,48249.0,48249.0,0.0,0.0,144747.0,125949.3,18797.7,0,Baseline / None,Retail Standard
TXN_051128,2025-09-11,CST_0200,PRD_104,Consumer Electronics,North-East,E-Commerce Direct,4,6129.0,5902.23,226.77,3.7,23608.92,21575.36,2033.56,0,Baseline / None,Retail Gold
TXN_051129,2025-10-09,CST_0334,PRD_135,home_&_kitchen,West,Physical Retail Store,1,1799.0,1799.0,0.0,0.0,1799.0,1029.2,769.8,0,Baseline / None,Retail Standard
TXN_051130,2024-04-13,CST_0231,PRD_111,Consumer Electronics,East,Physical Retail Store,2,40739.0,40739.0,0.0,0.0,81478.0,74637.98,6840.02,0,Baseline / None,Retail Standard
TXN_051131,2025-05-02,CST_0378,PRD_161,Footwear,West,Physical Retail Store,4,4999.0,4999.0,0.0,0.0,19996.0,9772.12,10223.88,0,Baseline / None,Retail Silver
TXN_051132,2024-06-09,CST_0282,PRD_135,Home & Kitchen,West,Physical Retail Store,3,1799.0,1799.0,0.0,0.0,5397.0,3087.6,2309.4,0,Baseline / None,Retail Platinum
TXN_051133,2024-12-25,CST_0530,PRD_168,Beauty & Cosmetics,Central,E-Commerce Direct,2,3319.0,3182.92,136.08,4.1,6365.84,3462.85,2902.99,0,Baseline / None,Retail Standard
TXN_051134,2024-09-03,CST_0249,PRD_117,Apparel & Fashion,West,Physical Retail Store,2,889.0,889.0,0.0,0.0,1778.0,729.38,1048.62,0,Baseline / None,Retail Silver
TXN_051135,2024-07-27,CST_0266,PRD_127,Apparel & Fashion,North-East,Physical Retail Store,4,4729.0,3310.3,1418.7,30.0,13241.2,7680.54,5560.66,1,EOSS Clearance,Retail Standard
TXN_051136,2025-09-22,CST_0008,PRD_154,FMCG & Personal Care,North,E-Commerce Direct,2,619.0,619.0,0.0,0.0,1238.0,961.52,276.48,0,Baseline / None,Retail Gold
TXN_051137,2024-06-05,CST_0559,PRD_111,Consumer Electronics,North,Physical Retail Store,1,40739.0,40739.0,0.0,0.0,40739.0,37318.99,3420.01,0,Baseline / None,Retail Standard
TXN_051138,2025-02-23,CST_0353,PRD_122,Apparel & Fashion  ,Central,E-Commerce Marketplace,3,749.0,749.0,0.0,0.0,2247.0,1119.3,1127.7,0,Baseline / None,Retail Gold
TXN_051139,2025-02-09,CST_0215,PRD_107,Consumer Electronics,North,Physical Retail Store,4,54529.0,54529.0,0.0,0.0,218116.0,198216.44,19899.56,0,Baseline / None,Retail Platinum
TXN_051140,2024-07-02,CST_0065,PRD_146,FMCG & Personal Care,North,Physical Retail Store,3,286.53,286.53,0.0,0.0,859.59,638.69,220.9,0,Baseline / None,Retail Standard
TXN_051141,2024-10-05,CST_0312,PRD_125,Apparel & Fashion,West,Physical Retail Store,4,2999.0,2999.0,0.0,0.0,11996.0,6754.08,5241.92,0,Baseline / None,Retail Silver
TXN_051142,2024-06-21,CST_0140,PRD_102,Consumer Electronics,West,Physical Retail Store,4,48249.0,42459.12,5789.88,12.0,169836.48,166774.42,3062.06,1,Flash Wednesday,Retail Gold
TXN_051143,2024-12-18,CST_0633,PRD_132,Home & Kitchen,North,E-Commerce Direct,3,10929.0,10929.0,0.0,0.0,32787.0,23374.5,9412.5,0,Baseline / None,Retail Gold
TXN_051144,2024-09-15,CST_0701,PRD_165,Footwear,North,E-Commerce Marketplace,4,839.0,839.0,0.0,0.0,3356.0,2141.36,1214.64,0,Baseline / None,Retail Silver
TXN_051145,2025-11-18,CST_0486,PRD_102,Consumer Electronics,West,Physical Retail Store,84,48249.0,42603.87,5645.13,11.7,3578725.08,3502870.85,75854.23,0,Baseline / None,B2B SMB
TXN_051146,2024-11-23,CST_0125,PRD_127,Apparel & Fashion,South,E-Commerce Marketplace,4,4729.0,3783.2,945.8,20.0,15132.8,8985.74,6147.06,1,Festive Dhamaka,Retail Standard
TXN_051147,2024-12-24,CST_0630,PRD_123,Apparel & Fashion,South,Physical Retail Store,1,1739.0,1530.32,208.68,12.0,1530.32,802.54,727.78,1,Flash Wednesday,Retail Gold
TXN_051148,2024-05-06,CST_0533,PRD_114,Consumer Electronics,West,E-Commerce Direct,2,14979.0,14979.0,0.0,0.0,29958.0,27518.72,2439.28,0,Baseline / None,Retail Standard
TXN_051149,2025-03-11,CST_0572,PRD_144,Home & Kitchen,West,Physical Retail Store,3,9729.0,8561.52,1167.48,12.0,25684.56,18154.04,7530.52,1,Flash Wednesday,Retail Silver
TXN_051150,2024-11-12,CST_0315,PRD_103,Consumer Electronics,North-East,Physical Retail Store,1,12249.0,10411.65,1837.35,15.0,10411.65,11108.62,-696.97,1,Navratri Special,Retail Standard
TXN_051151,2025-07-10,CST_0485,PRD_115,Consumer Electronics,North,Quick-Commerce,61,39529.0,36682.91,2846.09,7.2,2237657.51,2401611.99,-163954.48,0,Baseline / None,B2B SMB
TXN_051152,2025-08-27,CST_0574,PRD_158,Footwear,South,Physical Retail Store,4,4089.0,4089.0,0.0,0.0,16356.0,8065.76,8290.24,0,Baseline / None,Retail Silver
TXN_051153,2025-05-17,CST_0735,PRD_160,Footwear,North-East,E-Commerce Direct,2,5439.0,5439.0,0.0,0.0,10878.0,6449.76,4428.24,0,Baseline / None,Retail Silver
TXN_051154,2025-09-22,CST_0160,PRD_115,Consumer Electronics,Central,Physical Retail Store,2,39529.0,39529.0,0.0,0.0,79058.0,73156.72,5901.28,0,Baseline / None,Retail Standard
TXN_051155,2024-09-09,CST_0455,PRD_164,Footwear,West,Physical Retail Store,3,5049.0,5049.0,0.0,0.0,15147.0,,7648.2,0,Baseline / None,Retail Standard
TXN_051156,2024-04-19,CST_0393,PRD_172,Beauty & Cosmetics,North-East,E-Commerce Marketplace,4,1889.0,1889.0,0.0,0.0,7556.0,4305.6,3250.4,0,Baseline / None,
TXN_051157,2024-12-11,CST_0667,PRD_127,Apparel & Fashion,Central,E-Commerce Direct,3,4729.0,4729.0,0.0,0.0,14187.0,6540.69,7646.31,0,Baseline / None,Retail Standard
TXN_051158,2025-09-09,CST_0420,PRD_109,Consumer Electronics,Central,Physical Retail Store,3,21519.0,21519.0,0.0,0.0,64557.0,56650.35,7906.65,0,Baseline / None,Retail Standard
TXN_051159,2024-06-28,CST_0130,PRD_134,Home & Kitchen,North,E-Commerce Marketplace,52,2599.0,2079.2,519.8,20.0,108118.4,88609.35,19509.05,0,Baseline / None,B2B Enterprise
TXN_051160,2024-07-06,CST_0584,PRD_137,Home & Kitchen,West,Physical Retail Store,2,969.0,852.72,116.28,12.0,1705.44,1150.25,555.19,1,Flash Wednesday,Retail Gold
TXN_051161,2025-01-10,CST_0108,PRD_159,Footwear,Central,Physical Retail Store,2,4979.0,3485.3,1493.7,30.0,6970.6,5988.91,981.69,1,EOSS Clearance,Retail Silver
TXN_051162,2025-07-26,CST_0385,PRD_124,Apparel & Fashion,North,E-Commerce Direct,4,1969.0,1969.0,0.0,0.0,7876.0,4221.44,3654.56,0,Baseline / None,Retail Platinum
TXN_051163,2024-10-08,CST_0403,PRD_167,Beauty & Cosmetics,South,Physical Retail Store,1,679.0,543.2,135.8,20.0,543.2,320.81,222.39,1,Festive Dhamaka,Retail Standard
TXN_051164,2025-03-23,CST_0618,PRD_117,Apparel & Fashion,Central,Physical Retail Store,4,889.0,889.0,0.0,0.0,3556.0,1458.76,2097.24,0,Baseline / None,Retail Silver
TXN_051165,2024-04-05,CST_0331,PRD_103,Consumer Electronics,South,Physical Retail Store,2,12249.0,12249.0,0.0,0.0,24498.0,22400.98,2097.02,0,Baseline / None,Retail Gold
TXN_051166,2024-07-11,CST_0727,PRD_166,Beauty & Cosmetics,North-East,E-Commerce Marketplace,3,1629.0,1433.52,195.48,12.0,4300.56,2785.49,1515.07,1,Flash Wednesday,Retail Standard
TXN_051167,2024-01-16,CST_0669,PRD_135,Home & Kitchen,East,Physical Retail Store,2,1799.0,1799.0,0.0,0.0,3598.0,2058.4,1539.6,0,Baseline / None,Retail Standard
TXN_051168,2025-12-26,CST_0277,PRD_144,Home & Kitchen,South,E-Commerce Direct,3,9729.0,9729.0,0.0,0.0,29187.0,19496.64,9690.36,0,Baseline / None,Retail Silver
TXN_051169,2025-08-31,CST_0537,PRD_106,Consumer Electronics,Central,E-Commerce Direct,3,3789.0,3789.0,0.0,0.0,11367.0,9923.49,1443.51,0,Baseline / None,Retail Standard
TXN_051170,2025-04-01,CST_0175,PRD_130,Apparel & Fashion,North-East,E-Commerce Marketplace,2,799.0,769.44,29.56,3.7,1538.88,974.97,563.91,0,Baseline / None,Retail Platinum
TXN_051171,2025-12-15,CST_0202,PRD_113,consumer_electronics,North,Physical Retail Store,4,30999.0,30999.0,0.0,0.0,123996.0,105580.4,18415.6,0,Baseline / None,Retail Platinum
TXN_051172,2024-03-20,CST_0684,PRD_132,Home & Kitchen,North-East,E-Commerce Direct,4,10929.0,10929.0,0.0,0.0,43716.0,31166.0,12550.0,0,Baseline / None,Retail Standard
TXN_051173,2025-05-31,CST_0004,PRD_138,Home & Kitchen,East,Physical Retail Store,4,9449.0,9449.0,0.0,0.0,37796.0,23182.52,14613.48,0,Baseline / None,Retail Platinum
TXN_051174,2024-12-28,CST_0629,PRD_167,Beauty & Cosmetics,East,Physical Retail Store,1,679.0,679.0,0.0,0.0,679.0,327.6,351.4,0,Baseline / None,Retail Silver
TXN_051175,2025-05-04,CST_0009,PRD_144,Home & Kitchen,West,Quick-Commerce,1,9729.0,9729.0,0.0,0.0,9729.0,6888.04,2840.96,0,Baseline / None,Retail Platinum
TXN_051176,2025-03-02,CST_0545,PRD_143,Home & Kitchen,West,Physical Retail Store,1,4659.0,4659.0,0.0,0.0,4659.0,3158.67,1500.33,0,Baseline / None,Retail Gold
TXN_051177,2025-10-23,CST_0075,PRD_108,Consumer Electronics,North-East,E-Commerce Direct,2,13859.0,13859.0,0.0,0.0,27718.0,26378.1,1339.9,0,Baseline / None,Retail Silver
TXN_051178,2024-06-02,CST_0676,PRD_144,Home & Kitchen,East,Physical Retail Store,4,9729.0,9729.0,0.0,0.0,38916.0,24438.88,14477.12,0,Baseline / None,Retail Standard
TXN_051179,2025-08-09,CST_0564,PRD_140,Home & Kitchen,South,Physical Retail Store,1,5239.0,4610.32,628.68,12.0,4610.32,3695.91,914.41,1,Flash Wednesday,Retail Silver
TXN_051180,2025-03-31,CST_0561,PRD_166,Beauty & Cosmetics,North-East,E-Commerce Direct,2,1629.0,1629.0,0.0,0.0,3258.0,1777.5,1480.5,0,Baseline / None,Retail Silver
TXN_051181,2024-09-30,CST_0254,PRD_143,Home & Kitchen,North-East,E-Commerce Direct,4,4659.0,4659.0,0.0,0.0,18636.0,13380.12,5255.88,0,Baseline / None,Retail Gold
TXN_051182,2024-09-26,CST_0264,PRD_163,Footwear,North-East,Physical Retail Store,2,1979.0,1979.0,0.0,0.0,3958.0,2268.42,1689.58,0,Baseline / None,
TXN_051183,2025-12-08,CST_0191,PRD_161,Footwear,East,E-Commerce Marketplace,2,4999.0,4999.0,0.0,0.0,9998.0,5685.9,4312.1,0,Baseline / None,Retail Silver
TXN_051184,2025-09-24,CST_0213,PRD_155,FMCG & Personal Care,South,Physical Retail Store,1,412.12,412.12,0.0,0.0,412.12,345.55,66.57,0,Baseline / None,Retail Standard
TXN_051185,2024-01-01,CST_0355,PRD_137,Home & Kitchen,North-East,E-Commerce Direct,4,969.0,969.0,0.0,0.0,3876.0,2478.8,1397.2,0,Baseline / None,Retail Standard
TXN_051186,2025-02-04,CST_0104,PRD_147,FMCG & Personal Care,Central,Physical Retail Store,1,1019.0,896.72,122.28,12.0,896.72,774.25,122.47,1,Flash Wednesday,Retail Standard
TXN_051187,2025-05-20,CST_0395,PRD_136,Home & Kitchen,West,Physical Retail Store,4,10239.0,10239.0,0.0,0.0,40956.0,28595.72,12360.28,0,Baseline / None,Retail Gold
TXN_051188,2025-11-04,CST_0366,PRD_157,Footwear,North-East,E-Commerce Direct,4,5629.0,5206.82,422.18,7.5,20827.28,12108.86,8718.42,0,Baseline / None,Retail Silver
TXN_051189,2025-04-04,CST_0472,PRD_119,Apparel & Fashion,North,E-Commerce Direct,4,1939.0,1811.03,127.97,6.6,7244.12,4766.25,2477.87,0,Baseline / None,Retail Standard
TXN_051190,2024-02-27,CST_0552,PRD_123,Apparel & Fashion,West,E-Commerce Direct,4,1739.0,1530.32,208.68,12.0,6121.28,3455.0,2666.28,1,Flash Wednesday,Retail Standard
TXN_051191,2025-01-11,CST_0134,PRD_128,Apparel & Fashion,North-East,E-Commerce Marketplace,1,3229.0,2260.3,968.7,30.0,2260.3,1474.44,785.86,1,EOSS Clearance,Retail Gold
TXN_051192,2025-06-12,CST_0161,PRD_107,Consumer Electronics,East,E-Commerce Marketplace,1,54529.0,54529.0,0.0,0.0,54529.0,53916.43,612.57,0,Baseline / None,Retail Gold
TXN_051193,2024-05-25,CST_0732,PRD_170,Beauty & Cosmetics,North,E-Commerce Marketplace,2,1459.0,1459.0,0.0,0.0,2918.0,1271.2,1646.8,0,Baseline / None,Retail Standard
TXN_051194,2025-10-06,CST_0582,PRD_169,Beauty & Cosmetics,West,E-Commerce Direct,28,1959.0,1610.3,348.7,17.8,45088.4,23771.64,21316.76,0,Baseline / None,B2B SMB
TXN_051195,2024-10-16,CST_0580,PRD_134,Home & Kitchen,North,E-Commerce Direct,2,2599.0,2599.0,0.0,0.0,5198.0,3335.28,1862.72,0,Baseline / None,Retail Standard
TXN_051196,2024-05-31,CST_0521,PRD_163,Footwear,East,E-Commerce Direct,3,1979.0,1979.0,0.0,0.0,5937.0,3640.11,2296.89,0,Baseline / None,Retail Platinum
TXN_051197,2025-06-15,CST_0666,PRD_160,Footwear,Central,Physical Retail Store,4,5439.0,5439.0,0.0,0.0,21756.0,12029.28,9726.72,0,Baseline / None,Retail Standard
TXN_051198,2025-06-08,CST_0498,PRD_161,Footwear,North-East,Physical Retail Store,4,4999.0,4999.0,0.0,0.0,19996.0,9772.12,10223.88,0,Baseline / None,Retail Silver
TXN_051199,2025-06-14,CST_0692,PRD_119,Apparel & Fashion,South,E-Commerce Direct,4,1939.0,1752.86,186.14,9.6,7011.44,4745.31,2266.13,0,Baseline / None,Retail Platinum
TXN_051200,2024-05-10,CST_0267,PRD_158,Footwear,East,E-Commerce Marketplace,2,4089.0,3598.32,490.68,12.0,7196.64,4559.54,2637.1,1,Flash Wednesday,Retail Standard
TXN_051201,2024-09-26,CST_0570,PRD_134,Home & Kitchen,North,Physical Retail Store,3,2599.0,2599.0,0.0,0.0,7797.0,4691.04,3105.96,0,Baseline / None,Retail Standard
TXN_051202,2025-06-20,CST_0194,PRD_101,Consumer Electronics,North,E-Commerce Direct,112,25909.0,20545.84,5363.16,20.7,2301134.08,2484813.59,-183679.51,0,Baseline / None,B2B Enterprise
TXN_051203,2024-04-23,CST_0747,PRD_155,FMCG & Personal Care,South,E-Commerce Marketplace,3,412.12,362.67,49.45,12.0,1088.01,1116.26,-28.25,1,Flash Wednesday,Retail Platinum
TXN_051204,2025-08-26,CST_0147,PRD_131,Home & Kitchen,East,E-Commerce Direct,1,5599.0,5599.0,0.0,0.0,5599.0,4068.14,1530.86,0,Baseline / None,Retail Silver
TXN_051205,2025-01-05,CST_0623,PRD_119,Apparel & Fashion,Central,Physical Retail Store,4,1939.0,1706.32,232.68,12.0,6825.28,4455.54,2369.74,1,Flash Wednesday,Retail Gold
TXN_051206,2024-10-17,CST_0424,PRD_169,Beauty & Cosmetics,Central,E-Commerce Direct,1,1959.0,1612.26,346.74,17.7,1612.26,849.16,763.1,1,Flash Wednesday,Retail Standard
TXN_051207,2024-09-20,CST_0470,PRD_160,Footwear,West,Quick-Commerce,1,5439.0,4786.32,652.68,12.0,4786.32,3357.59,1428.73,1,Flash Wednesday,Retail Gold
TXN_051208,2024-10-17,CST_0063,PRD_108,Consumer Electronics,South,Physical Retail Store,4,13859.0,11087.2,2771.8,20.0,44348.8,49984.4,-5635.6,1,Festive Dhamaka,Retail Gold
TXN_051209,2025-12-16,CST_0361,PRD_135,Home & Kitchen,East,Physical Retail Store,99,1799.0,1606.51,192.49,10.7,159044.49,100937.97,58106.52,0,Baseline / None,B2B SMB
TXN_051210,2024-07-03,CST_0708,PRD_141,Home & Kitchen,Central,Physical Retail Store,2,11339.0,11339.0,0.0,0.0,22678.0,14293.32,8384.68,0,Baseline / None,Retail Silver
TXN_051211,2024-06-05,CST_0240,PRD_139,Home & Kitchen,South,E-Commerce Marketplace,2,10229.0,9748.24,480.76,4.7,19496.48,16203.62,3292.86,0,Baseline / None,Retail Silver
TXN_051212,2024-11-28,CST_0508,PRD_170,Beauty & Cosmetics,East,E-Commerce Direct,4,1459.0,1396.26,62.74,4.3,5585.04,2286.37,3298.67,0,Baseline / None,Retail Gold
TXN_051213,2025-03-13,CST_0024,PRD_119,Apparel & Fashion,North,E-Commerce Direct,2,1939.0,1582.22,356.78,18.4,3164.44,2341.94,822.5,1,Flash Wednesday,Retail Standard
TXN_051214,2024-03-07,CST_0425,PRD_135,Home & Kitchen,North-East,Physical Retail Store,3,1799.0,1799.0,0.0,0.0,5397.0,3087.6,2309.4,0,Baseline / None,Retail Gold
TXN_051215,2024-08-08,CST_0719,PRD_118,Apparel & Fashion,Central,E-Commerce Direct,2,4849.0,4849.0,0.0,0.0,9698.0,4638.76,5059.24,0,Baseline / None,Retail Gold
TXN_051216,2024-06-24,CST_0251,PRD_129,Apparel & Fashion,North-East,E-Commerce Direct,4,989.0,989.0,0.0,0.0,3956.0,2376.76,1579.24,0,Baseline / None,Retail Gold
